instancia,abordagem,semente,n_vertices,p,r,iteracoes_planejadas,iteracoes_executadas,cobertura_final,distancia_final,tempo_execucao,iter_best_found,time_best_found,best_sol,best_tour,erro
d198.tsp,VNS com VND,3,198,20,426.0,100,4,198,8399,600.0206348896027,1,170.27805590629578,"[3, 0, 91, 168, 180, 41, 60, 75, 79, 76, 105, 109, 55, 169, 181, 125, 40, 110, 54, 64]","[3, 0, 180, 181, 169, 125, 168, 109, 110, 105, 91, 79, 76, 75, 64, 60, 54, 55, 41, 40]",
d198.tsp,VNS com VND,4,198,20,426.0,100,3,198,8389,600.0185933113098,2,502.78278827667236,"[180, 117, 74, 3, 40, 55, 118, 65, 93, 41, 113, 169, 101, 0, 80, 102, 103, 59, 119, 181]","[180, 0, 3, 40, 41, 55, 59, 65, 74, 80, 93, 101, 102, 103, 113, 117, 118, 119, 169, 181]",
d198.tsp,VNS com VND,5,198,20,426.0,100,4,198,8419,600.0000555515289,3,497.71626114845276,"[181, 126, 3, 40, 0, 95, 127, 69, 66, 168, 119, 82, 100, 113, 182, 59, 102, 54, 88, 103]","[181, 0, 3, 40, 54, 59, 66, 69, 82, 88, 95, 100, 102, 103, 113, 119, 168, 126, 127, 182]",
d198.tsp,VNS com VND,6,198,20,426.0,100,4,198,8421,600.0136196613312,2,233.45408725738525,"[175, 53, 106, 180, 168, 42, 41, 0, 105, 75, 3, 169, 108, 91, 79, 181, 76, 61, 64, 40]","[175, 0, 3, 40, 41, 42, 53, 61, 64, 75, 76, 79, 91, 105, 106, 108, 168, 169, 181, 180]",
d198.tsp,VNS com VND,7,198,20,426.0,100,4,198,8390,600.0000622272491,1,157.79678916931152,"[182, 65, 181, 169, 40, 59, 0, 102, 168, 101, 118, 41, 119, 113, 3, 80, 55, 103, 74, 93]","[182, 0, 3, 40, 41, 55, 59, 65, 74, 80, 93, 101, 102, 103, 113, 118, 119, 168, 169, 181]",
d198.tsp,VNS com VND,8,198,20,426.0,100,4,198,8389,600.0215384960175,1,108.26759958267212,"[180, 3, 80, 74, 93, 169, 0, 42, 101, 65, 119, 181, 117, 113, 40, 102, 118, 103, 55, 59]","[180, 0, 3, 40, 42, 55, 59, 65, 74, 80, 93, 101, 102, 103, 113, 117, 118, 119, 169, 181]",
d198.tsp,VNS com VND,9,198,20,426.0,100,3,198,8390,600.0001621246338,1,226.16350865364075,"[182, 181, 55, 40, 74, 102, 80, 41, 93, 113, 118, 3, 119, 101, 65, 169, 59, 0, 103, 168]","[182, 0, 3, 40, 41, 55, 59, 65, 74, 80, 93, 101, 102, 103, 113, 118, 119, 168, 169, 181]",
eil51.tsp,GRASP com VND,0,51,6,8.6,1000,1000,24,95,2.426300048828125,5,0.010247945785522461,"[48, 50, 49, 14, 3, 31]","[48, 14, 3, 50, 31, 49]",
eil51.tsp,GRASP com VND,1,51,6,8.6,1000,1000,24,95,2.0312883853912354,5,0.011618852615356445,"[49, 14, 3, 48, 45, 31]","[49, 31, 45, 3, 14, 48]",
eil51.tsp,GRASP com VND,2,51,6,8.6,1000,1000,24,95,2.3444504737854004,1,0.0042569637298583984,"[45, 14, 3, 31, 48, 49]","[45, 3, 14, 48, 49, 31]",
eil51.tsp,GRASP com VND,3,51,6,8.6,1000,1000,24,95,2.9838898181915283,2,0.010510921478271484,"[31, 3, 49, 14, 48, 50]","[31, 49, 48, 14, 3, 50]",
eil51.tsp,GRASP com VND,4,51,6,8.6,1000,1000,24,95,1.9704842567443848,7,0.01648235321044922,"[49, 50, 14, 48, 31, 3]","[49, 31, 50, 3, 14, 48]",
eil51.tsp,GRASP com VND,5,51,6,8.6,1000,1000,24,95,2.875941038131714,1,0.005753755569458008,"[49, 14, 45, 31, 48, 3]","[49, 31, 45, 3, 14, 48]",
eil51.tsp,GRASP com VND,6,51,6,8.6,1000,1000,24,95,2.1265933513641357,8,0.019553184509277344,"[49, 14, 45, 31, 3, 48]","[49, 31, 45, 3, 14, 48]",
eil51.tsp,GRASP com VND,7,51,6,8.6,1000,1000,24,95,2.6126911640167236,2,0.0075647830963134766,"[45, 14, 3, 48, 31, 49]","[45, 3, 14, 48, 49, 31]",
eil51.tsp,GRASP com VND,8,51,6,8.6,1000,1000,24,95,2.206740379333496,5,0.009563446044921875,"[3, 49, 48, 14, 50, 31]","[3, 14, 48, 49, 31, 50]",
eil51.tsp,GRASP com VND,9,51,6,8.6,1000,1000,24,95,2.3883070945739746,5,0.008842706680297852,"[14, 49, 31, 3, 50, 48]","[14, 3, 50, 31, 49, 48]",
eil51.tsp,Lexicografico 1-swap,0,51,6,8.6,100,100,24,95,2.5023913383483887,3,0.08558940887451172,"[48, 45, 49, 31, 3, 14]","[48, 14, 3, 45, 31, 49]",
eil51.tsp,Lexicografico 1-swap,1,51,6,8.6,100,100,24,95,3.1358773708343506,2,0.07436513900756836,"[14, 45, 3, 31, 49, 48]","[14, 3, 45, 31, 49, 48]",
eil51.tsp,Lexicografico 1-swap,2,51,6,8.6,100,100,24,95,2.512655735015869,1,0.02188563346862793,"[31, 14, 49, 48, 3, 45]","[31, 49, 48, 14, 3, 45]",
eil51.tsp,Lexicografico 1-swap,3,51,6,8.6,100,100,24,95,3.138392448425293,1,0.04239344596862793,"[3, 45, 14, 48, 31, 49]","[3, 14, 48, 49, 31, 45]",
eil51.tsp,Lexicografico 1-swap,4,51,6,8.6,100,100,24,95,2.510143756866455,1,0.01422262191772461,"[48, 14, 49, 3, 31, 45]","[48, 14, 3, 45, 31, 49]",
eil51.tsp,Lexicografico 1-swap,5,51,6,8.6,100,100,24,95,3.1914446353912354,5,0.19702482223510742,"[48, 49, 45, 3, 31, 14]","[48, 14, 3, 45, 31, 49]",
eil51.tsp,Lexicografico 1-swap,6,51,6,8.6,100,100,24,95,2.5055792331695557,2,0.0619199275970459,"[14, 48, 50, 31, 49, 3]","[14, 3, 50, 31, 49, 48]",
eil51.tsp,Lexicografico 1-swap,7,51,6,8.6,100,100,24,95,2.504220724105835,3,0.08202219009399414,"[14, 48, 31, 49, 50, 3]","[14, 3, 50, 31, 49, 48]",
eil51.tsp,Lexicografico 1-swap,8,51,6,8.6,100,100,24,95,3.071053981781006,1,0.014638662338256836,"[3, 50, 14, 31, 49, 48]","[3, 14, 48, 49, 31, 50]",
eil51.tsp,Lexicografico 1-swap,9,51,6,8.6,100,100,24,95,2.5379369258880615,1,0.004685163497924805,"[31, 45, 3, 49, 48, 14]","[31, 49, 48, 14, 3, 45]",
eil51.tsp,VNS com VND,0,51,6,8.6,100,100,24,95,1.6424660682678223,1,0.011468887329101562,"[49, 14, 45, 48, 31, 3]","[49, 31, 45, 3, 14, 48]",
eil51.tsp,VNS com VND,1,51,6,8.6,100,100,24,95,1.6442723274230957,1,0.02134990692138672,"[14, 48, 3, 31, 45, 49]","[14, 3, 45, 31, 49, 48]",
eil51.tsp,VNS com VND,2,51,6,8.6,100,100,24,95,1.342186689376831,1,0.01076197624206543,"[48, 3, 14, 49, 50, 31]","[48, 14, 3, 50, 31, 49]",
eil51.tsp,VNS com VND,3,51,6,8.6,100,100,24,95,1.3090009689331055,3,0.05060005187988281,"[31, 14, 45, 49, 48, 3]","[31, 49, 48, 14, 3, 45]",
eil51.tsp,VNS com VND,4,51,6,8.6,100,100,24,95,1.6790528297424316,2,0.026134490966796875,"[49, 31, 14, 48, 45, 3]","[49, 31, 45, 3, 14, 48]",
eil51.tsp,VNS com VND,5,51,6,8.6,100,100,24,95,1.3108925819396973,1,0.01836991310119629,"[45, 49, 3, 14, 48, 31]","[45, 3, 14, 48, 49, 31]",
eil51.tsp,VNS com VND,6,51,6,8.6,100,100,24,95,1.7169511318206787,4,0.07626581192016602,"[14, 45, 49, 48, 3, 31]","[14, 3, 45, 31, 49, 48]",
eil51.tsp,VNS com VND,7,51,6,8.6,100,100,24,95,1.3207354545593262,1,0.013136148452758789,"[31, 48, 3, 49, 45, 14]","[31, 49, 48, 14, 3, 45]",
eil51.tsp,VNS com VND,8,51,6,8.6,100,100,24,95,1.636070728302002,2,0.030853748321533203,"[14, 48, 49, 45, 3, 31]","[14, 3, 45, 31, 49, 48]",
eil51.tsp,VNS com VND,9,51,6,8.6,100,100,24,95,1.2876653671264648,1,0.010380268096923828,"[31, 49, 45, 3, 14, 48]","[31, 49, 48, 14, 3, 45]",
kroA100.tsp,GRASP com VND,0,100,10,415.0,1000,1000,78,8488,18.030953645706177,8,0.2146303653717041,"[55, 19, 95, 31, 72, 91, 83, 13, 52, 57]","[55, 52, 83, 31, 19, 13, 95, 72, 57, 91]",
kroA100.tsp,GRASP com VND,1,100,10,415.0,1000,1000,78,8488,26.39793062210083,21,0.42897796630859375,"[52, 83, 31, 95, 91, 19, 13, 72, 55, 57]","[52, 55, 91, 57, 72, 95, 13, 19, 31, 83]",
kroA100.tsp,GRASP com VND,2,100,10,415.0,1000,1000,78,8488,18.410206079483032,1,0.04429125785827637,"[83, 31, 19, 72, 95, 13, 55, 52, 57, 91]","[83, 31, 19, 13, 95, 72, 57, 91, 55, 52]",
kroA100.tsp,GRASP com VND,3,100,10,415.0,1000,1000,78,8488,20.903233289718628,16,0.3834419250488281,"[55, 19, 31, 57, 52, 83, 95, 13, 91, 72]","[55, 52, 83, 31, 19, 13, 95, 72, 57, 91]",
kroA100.tsp,GRASP com VND,4,100,10,415.0,1000,1000,78,8488,26.659660816192627,2,0.04792523384094238,"[31, 19, 83, 72, 52, 13, 55, 91, 57, 95]","[31, 19, 13, 95, 72, 57, 91, 55, 52, 83]",
kroA100.tsp,GRASP com VND,5,100,10,415.0,1000,1000,78,8488,23.13661503791809,23,0.4747505187988281,"[31, 19, 57, 72, 95, 55, 13, 52, 91, 83]","[31, 19, 13, 95, 72, 57, 91, 55, 52, 83]",
kroA100.tsp,GRASP com VND,6,100,10,415.0,1000,1000,78,8488,22.31950306892395,3,0.1611039638519287,"[52, 55, 57, 72, 31, 83, 19, 13, 91, 95]","[52, 55, 91, 57, 72, 95, 13, 19, 31, 83]",
kroA100.tsp,GRASP com VND,7,100,10,415.0,1000,1000,78,8488,21.363670825958252,31,0.5519444942474365,"[52, 72, 91, 19, 57, 55, 13, 83, 31, 95]","[52, 55, 91, 57, 72, 95, 13, 19, 31, 83]",
kroA100.tsp,GRASP com VND,8,100,10,415.0,1000,1000,78,8488,24.531494140625,33,0.9545564651489258,"[31, 91, 95, 52, 55, 13, 57, 72, 83, 19]","[31, 19, 13, 95, 72, 57, 91, 55, 52, 83]",
kroA100.tsp,GRASP com VND,9,100,10,415.0,1000,1000,78,8488,19.54016613960266,43,0.7567510604858398,"[55, 13, 72, 57, 31, 95, 91, 52, 19, 83]","[55, 52, 83, 31, 19, 13, 95, 72, 57, 91]",
kroA100.tsp,Lexicografico 1-swap,0,100,10,415.0,100,100,78,8488,56.867544174194336,2,0.9787812232971191,"[31, 72, 91, 95, 19, 55, 57, 83, 52, 13]","[31, 19, 13, 95, 72, 57, 91, 55, 52, 83]",
kroA100.tsp,Lexicografico 1-swap,1,100,10,415.0,100,100,78,8488,45.25773620605469,1,0.07053613662719727,"[52, 31, 83, 95, 91, 19, 13, 72, 57, 55]","[52, 55, 91, 57, 72, 95, 13, 19, 31, 83]",
kroA100.tsp,Lexicografico 1-swap,2,100,10,415.0,100,100,78,8488,45.3538773059845,1,0.3170473575592041,"[52, 31, 83, 57, 55, 19, 91, 95, 13, 72]","[52, 55, 91, 57, 72, 95, 13, 19, 31, 83]",
kroA100.tsp,Lexicografico 1-swap,3,100,10,415.0,100,100,78,8488,57.79717135429382,1,0.28554391860961914,"[52, 31, 19, 72, 95, 13, 91, 83, 55, 57]","[52, 55, 91, 57, 72, 95, 13, 19, 31, 83]",
kroA100.tsp,Lexicografico 1-swap,4,100,10,415.0,100,100,78,8488,45.3549861907959,1,0.4392879009246826,"[91, 19, 52, 55, 13, 83, 72, 57, 31, 95]","[91, 57, 72, 95, 13, 19, 31, 83, 52, 55]",
kroA100.tsp,Lexicografico 1-swap,5,100,10,415.0,100,100,78,8488,53.56682085990906,1,0.2731497287750244,"[31, 52, 91, 55, 72, 57, 83, 13, 95, 19]","[31, 19, 13, 95, 72, 57, 91, 55, 52, 83]",
kroA100.tsp,Lexicografico 1-swap,6,100,10,415.0,100,100,78,8488,45.380199670791626,1,0.34480977058410645,"[83, 19, 91, 57, 13, 55, 72, 52, 95, 31]","[83, 31, 19, 13, 95, 72, 57, 91, 55, 52]",
kroA100.tsp,Lexicografico 1-swap,7,100,10,415.0,100,100,78,8488,44.72232389450073,2,1.6651225090026855,"[31, 19, 57, 72, 91, 95, 13, 55, 83, 52]","[31, 19, 13, 95, 72, 57, 91, 55, 52, 83]",
kroA100.tsp,Lexicografico 1-swap,8,100,10,415.0,100,100,78,8488,45.75955653190613,1,0.7957954406738281,"[52, 31, 57, 95, 55, 83, 91, 72, 19, 13]","[52, 55, 91, 57, 72, 95, 13, 19, 31, 83]",
kroA100.tsp,Lexicografico 1-swap,9,100,10,415.0,100,100,78,8488,44.7576265335083,1,0.25089120864868164,"[31, 57, 52, 13, 55, 95, 83, 72, 91, 19]","[31, 19, 13, 95, 72, 57, 91, 55, 52, 83]",
kroA100.tsp,VNS com VND,0,100,10,415.0,100,100,78,8488,17.074212312698364,1,0.20496320724487305,"[31, 19, 72, 95, 13, 91, 55, 52, 57, 83]","[31, 19, 13, 95, 72, 57, 91, 55, 52, 83]",
kroA100.tsp,VNS com VND,1,100,10,415.0,100,100,78,8488,17.019232511520386,2,0.4491078853607178,"[55, 52, 83, 57, 13, 72, 95, 31, 91, 19]","[55, 52, 83, 31, 19, 13, 95, 72, 57, 91]",
kroA100.tsp,VNS com VND,2,100,10,415.0,100,100,78,8488,16.20054578781128,3,0.4709477424621582,"[83, 31, 95, 72, 19, 13, 91, 55, 52, 57]","[83, 31, 19, 13, 95, 72, 57, 91, 55, 52]",
kroA100.tsp,VNS com VND,3,100,10,415.0,100,100,78,8488,16.883724212646484,1,0.14450287818908691,"[31, 91, 57, 95, 19, 83, 52, 72, 55, 13]","[31, 19, 13, 95, 72, 57, 91, 55, 52, 83]",
kroA100.tsp,VNS com VND,4,100,10,415.0,100,100,78,8488,16.997588634490967,1,0.34032249450683594,"[31, 72, 57, 55, 95, 19, 91, 83, 13, 52]","[31, 19, 13, 95, 72, 57, 91, 55, 52, 83]",
kroA100.tsp,VNS com VND,5,100,10,415.0,100,100,78,8488,21.625316381454468,1,0.0931694507598877,"[83, 31, 13, 95, 52, 57, 91, 72, 19, 55]","[83, 31, 19, 13, 95, 72, 57, 91, 55, 52]",
kroA100.tsp,VNS com VND,6,100,10,415.0,100,100,78,8488,21.698545694351196,4,1.0872433185577393,"[55, 91, 83, 52, 72, 13, 95, 19, 31, 57]","[55, 52, 83, 31, 19, 13, 95, 72, 57, 91]",
kroA100.tsp,VNS com VND,7,100,10,415.0,100,100,78,8488,16.91034173965454,2,0.5884237289428711,"[31, 83, 19, 55, 13, 57, 52, 91, 72, 95]","[31, 19, 13, 95, 72, 57, 91, 55, 52, 83]",
kroA100.tsp,VNS com VND,8,100,10,415.0,100,100,78,8488,21.521589756011963,1,0.1766953468322754,"[52, 83, 55, 19, 95, 72, 91, 13, 31, 57]","[52, 55, 91, 57, 72, 95, 13, 19, 31, 83]",
kroA100.tsp,VNS com VND,9,100,10,415.0,100,100,78,8488,21.670977115631104,1,0.41433286666870117,"[91, 52, 83, 19, 55, 31, 13, 95, 57, 72]","[91, 57, 72, 95, 13, 19, 31, 83, 52, 55]",
kroA200.tsp,GRASP com VND,0,200,20,429.3,1000,885,200,10919,600.0000967979431,385,261.3005266189575,"[194, 166, 103, 190, 88, 120, 180, 85, 113, 12, 149, 164, 36, 68, 129, 65, 13, 119, 25, 7]","[194, 149, 180, 88, 166, 68, 13, 103, 164, 65, 36, 25, 120, 190, 12, 119, 7, 113, 129, 85]",
kroA200.tsp,GRASP com VND,1,200,20,429.3,1000,818,200,10706,600.0000774860382,227,173.49102902412415,"[66, 13, 36, 138, 145, 22, 190, 103, 65, 166, 120, 113, 194, 88, 85, 68, 186, 25, 164, 181]","[66, 190, 120, 25, 36, 65, 164, 103, 13, 68, 166, 88, 22, 181, 194, 85, 138, 113, 145, 186]",
kroA200.tsp,GRASP com VND,2,200,20,429.3,1000,883,200,10827,600.0000367164612,105,56.58668780326843,"[66, 13, 77, 85, 145, 165, 22, 131, 171, 166, 113, 181, 68, 138, 88, 103, 122, 178, 194, 186]","[66, 122, 131, 171, 77, 178, 165, 103, 13, 68, 166, 88, 22, 181, 194, 85, 138, 113, 145, 186]",
kroA200.tsp,GRASP com VND,3,200,20,429.3,1000,816,200,10706,600.0000069141388,645,494.868691444397,"[66, 65, 181, 145, 85, 190, 13, 36, 164, 186, 103, 88, 120, 113, 25, 138, 68, 22, 166, 194]","[66, 190, 120, 25, 36, 65, 164, 103, 13, 68, 166, 88, 22, 181, 194, 85, 138, 113, 145, 186]",
kroA200.tsp,GRASP com VND,4,200,20,429.3,1000,1000,200,10706,558.094507932663,557,312.2255358695984,"[66, 68, 164, 138, 190, 25, 145, 194, 166, 13, 36, 113, 181, 103, 88, 85, 22, 65, 120, 186]","[66, 190, 120, 25, 36, 65, 164, 103, 13, 68, 166, 88, 22, 181, 194, 85, 138, 113, 145, 186]",
kroA200.tsp,GRASP com VND,5,200,20,429.3,1000,818,200,10836,600.0000188350677,156,111.31035304069519,"[122, 103, 145, 85, 88, 77, 186, 131, 165, 129, 13, 149, 171, 113, 178, 66, 68, 166, 22, 194]","[122, 66, 186, 145, 113, 129, 85, 194, 149, 22, 88, 166, 68, 13, 103, 165, 178, 77, 171, 131]",
kroA200.tsp,GRASP com VND,6,200,20,429.3,1000,1000,200,10881,520.4975953102112,464,229.51389813423157,"[30, 13, 25, 85, 131, 138, 22, 7, 76, 171, 181, 68, 194, 113, 88, 164, 91, 46, 107, 43]","[30, 76, 131, 171, 25, 43, 164, 91, 13, 107, 68, 88, 22, 181, 194, 85, 138, 113, 7, 46]",
kroA200.tsp,GRASP com VND,7,200,20,429.3,1000,1000,200,10706,553.8588092327118,200,112.73860621452332,"[66, 25, 164, 85, 13, 22, 145, 190, 120, 186, 138, 68, 194, 113, 88, 103, 36, 65, 181, 166]","[66, 190, 120, 25, 36, 65, 164, 103, 13, 68, 166, 88, 22, 181, 194, 85, 138, 113, 145, 186]",
kroA200.tsp,GRASP com VND,8,200,20,429.3,1000,1000,200,10881,575.9539892673492,36,17.413115739822388,"[30, 13, 25, 138, 131, 181, 22, 7, 171, 76, 68, 46, 85, 88, 113, 164, 91, 194, 43, 107]","[30, 76, 131, 171, 25, 43, 164, 91, 13, 107, 68, 88, 22, 181, 194, 85, 138, 113, 7, 46]",
kroA200.tsp,GRASP com VND,9,200,20,429.3,1000,983,200,10810,600.000006198883,204,125.18114519119263,"[152, 113, 145, 85, 120, 181, 68, 138, 186, 22, 66, 13, 165, 56, 166, 36, 25, 88, 194, 190]","[152, 36, 25, 120, 190, 66, 186, 145, 113, 138, 85, 194, 181, 22, 88, 166, 68, 13, 56, 165]",
kroA200.tsp,Lexicografico 1-swap,0,200,20,429.3,100,17,200,10918,600.0009932518005,3,122.0250174999237,"[78, 113, 68, 7, 120, 103, 180, 194, 13, 25, 164, 36, 85, 149, 131, 65, 129, 166, 111, 88]","[78, 131, 120, 25, 36, 65, 164, 103, 13, 68, 166, 88, 180, 149, 194, 85, 129, 113, 7, 111]",
kroA200.tsp,Lexicografico 1-swap,1,200,20,429.3,100,17,200,10918,600.0290284156799,3,123.36142826080322,"[194, 180, 131, 113, 85, 88, 149, 111, 7, 78, 166, 68, 36, 129, 25, 164, 120, 103, 13, 65]","[194, 149, 180, 88, 166, 68, 13, 103, 164, 65, 36, 25, 120, 131, 78, 111, 7, 113, 129, 85]",
kroA200.tsp,Lexicografico 1-swap,2,200,20,429.3,100,15,200,10706,600.0251295566559,1,17.675143480300903,"[66, 145, 88, 113, 103, 186, 138, 13, 181, 164, 85, 68, 22, 36, 120, 194, 25, 166, 190, 65]","[66, 190, 120, 25, 36, 65, 164, 103, 13, 68, 166, 88, 22, 181, 194, 85, 138, 113, 145, 186]",
kroA200.tsp,Lexicografico 1-swap,3,200,20,429.3,100,13,200,10918,600.0323083400726,11,521.7367889881134,"[180, 68, 113, 194, 164, 149, 36, 13, 88, 166, 111, 85, 25, 65, 131, 129, 78, 120, 103, 7]","[180, 88, 166, 68, 13, 103, 164, 65, 36, 25, 120, 131, 78, 111, 7, 113, 129, 85, 194, 149]",
kroA200.tsp,Lexicografico 1-swap,4,200,20,429.3,100,13,200,10881,600.0030784606934,7,397.3051872253418,"[30, 171, 138, 25, 131, 13, 113, 7, 43, 194, 164, 181, 107, 22, 46, 85, 68, 88, 91, 76]","[30, 76, 131, 171, 25, 43, 164, 91, 13, 107, 68, 88, 22, 181, 194, 85, 138, 113, 7, 46]",
kroA200.tsp,Lexicografico 1-swap,5,200,20,429.3,100,12,200,10706,600.0039925575256,9,481.1156346797943,"[66, 120, 65, 25, 103, 138, 186, 22, 113, 145, 164, 85, 88, 13, 166, 181, 36, 68, 194, 190]","[66, 190, 120, 25, 36, 65, 164, 103, 13, 68, 166, 88, 22, 181, 194, 85, 138, 113, 145, 186]",
kroA200.tsp,Lexicografico 1-swap,6,200,20,429.3,100,15,200,10881,600.0038948059082,11,437.73984360694885,"[76, 181, 91, 107, 13, 46, 30, 68, 88, 22, 7, 171, 25, 138, 43, 194, 131, 85, 113, 164]","[76, 131, 171, 25, 43, 164, 91, 13, 107, 68, 88, 22, 181, 194, 85, 138, 113, 7, 46, 30]",
kroA200.tsp,Lexicografico 1-swap,7,200,20,429.3,100,15,200,10918,600.013215303421,4,149.45465397834778,"[131, 120, 78, 13, 7, 180, 85, 149, 164, 166, 65, 88, 103, 25, 194, 68, 129, 113, 36, 111]","[131, 78, 111, 7, 113, 129, 85, 194, 149, 180, 88, 166, 68, 13, 103, 164, 65, 36, 25, 120]",
kroA200.tsp,Lexicografico 1-swap,8,200,20,429.3,100,18,200,10706,600.0309834480286,7,264.9804313182831,"[186, 68, 88, 194, 190, 66, 65, 120, 138, 103, 25, 85, 145, 22, 36, 166, 181, 164, 113, 13]","[186, 145, 113, 138, 85, 194, 181, 22, 88, 166, 68, 13, 103, 164, 65, 36, 25, 120, 190, 66]",
kroA200.tsp,Lexicografico 1-swap,9,200,20,429.3,100,13,200,10918,600.0191080570221,5,242.59686470031738,"[180, 78, 85, 103, 166, 13, 149, 36, 65, 194, 164, 68, 111, 25, 88, 7, 129, 113, 131, 120]","[180, 88, 166, 68, 13, 103, 164, 65, 36, 25, 120, 131, 78, 111, 7, 113, 129, 85, 194, 149]",
kroA200.tsp,VNS com VND,0,200,20,429.3,100,63,200,10706,600.0003526210785,58,555.0299139022827,"[186, 36, 194, 88, 138, 164, 120, 66, 22, 68, 166, 103, 181, 145, 85, 25, 113, 65, 13, 190]","[186, 145, 113, 138, 85, 194, 181, 22, 88, 166, 68, 13, 103, 164, 65, 36, 25, 120, 190, 66]",
kroA200.tsp,VNS com VND,1,200,20,429.3,100,61,200,10918,600.0034301280975,7,89.53758597373962,"[131, 7, 164, 36, 13, 120, 113, 88, 103, 65, 78, 85, 149, 166, 194, 111, 129, 180, 25, 68]","[131, 78, 111, 7, 113, 129, 85, 194, 149, 180, 88, 166, 68, 13, 103, 164, 65, 36, 25, 120]",
kroA200.tsp,VNS com VND,2,200,20,429.3,100,61,200,10918,600.000006198883,29,296.77814769744873,"[78, 164, 13, 68, 194, 88, 166, 180, 113, 131, 103, 25, 120, 111, 85, 129, 149, 65, 7, 36]","[78, 131, 120, 25, 36, 65, 164, 103, 13, 68, 166, 88, 180, 149, 194, 85, 129, 113, 7, 111]",
kroA200.tsp,VNS com VND,3,200,20,429.3,100,61,200,10706,600.0052061080933,28,286.5547456741333,"[186, 145, 88, 190, 13, 68, 194, 138, 120, 181, 25, 66, 164, 65, 36, 85, 166, 103, 113, 22]","[186, 145, 113, 138, 85, 194, 181, 22, 88, 166, 68, 13, 103, 164, 65, 36, 25, 120, 190, 66]",
kroA200.tsp,VNS com VND,4,200,20,429.3,100,48,200,10918,600.0000081062317,8,113.18732380867004,"[7, 111, 120, 180, 129, 194, 25, 113, 85, 68, 166, 65, 36, 103, 13, 149, 78, 164, 131, 88]","[7, 113, 129, 85, 194, 149, 180, 88, 166, 68, 13, 103, 164, 65, 36, 25, 120, 131, 78, 111]",
kroA200.tsp,VNS com VND,5,200,20,429.3,100,48,200,10918,600.0000064373016,2,34.150968074798584,"[78, 129, 88, 194, 149, 85, 7, 166, 68, 65, 180, 36, 120, 164, 131, 113, 111, 103, 13, 25]","[78, 131, 120, 25, 36, 65, 164, 103, 13, 68, 166, 88, 180, 149, 194, 85, 129, 113, 7, 111]",
kroA200.tsp,VNS com VND,6,200,20,429.3,100,58,200,10881,600.0031204223633,1,12.963711977005005,"[7, 43, 181, 138, 131, 13, 22, 107, 164, 194, 25, 91, 171, 30, 68, 76, 88, 46, 113, 85]","[7, 113, 138, 85, 194, 181, 22, 88, 68, 107, 13, 91, 164, 43, 25, 171, 131, 76, 30, 46]",
kroA200.tsp,VNS com VND,7,200,20,429.3,100,59,200,10907,600.0022342205048,57,582.5446825027466,"[103, 25, 68, 131, 191, 171, 46, 178, 149, 22, 85, 7, 30, 194, 76, 113, 129, 165, 88, 13]","[103, 13, 191, 68, 88, 22, 149, 194, 85, 129, 113, 7, 46, 30, 76, 131, 171, 25, 178, 165]",
kroA200.tsp,VNS com VND,8,200,20,429.3,100,47,200,10919,600.0130598545074,7,96.51633906364441,"[196, 30, 164, 129, 22, 88, 46, 131, 113, 178, 152, 7, 191, 149, 194, 76, 85, 171, 68, 25]","[196, 191, 68, 88, 22, 149, 194, 85, 129, 113, 7, 46, 30, 76, 131, 171, 25, 178, 152, 164]",
kroA200.tsp,VNS com VND,9,200,20,429.3,100,45,200,10827,600.0062153339386,4,56.017080307006836,"[171, 122, 77, 178, 138, 85, 194, 103, 166, 68, 66, 145, 13, 131, 165, 113, 22, 181, 88, 186]","[171, 77, 178, 165, 103, 13, 68, 166, 88, 22, 181, 194, 85, 138, 113, 145, 186, 66, 122, 131]",
kroB100.tsp,GRASP com VND,0,100,10,416.70000000000005,1000,1000,79,10327,23.771657705307007,23,0.43593311309814453,"[10, 31, 15, 26, 55, 91, 51, 32, 39, 48]","[10, 39, 48, 55, 91, 15, 32, 51, 26, 31]",
kroB100.tsp,GRASP com VND,1,100,10,416.70000000000005,1000,1000,79,10327,16.110579252243042,1,0.024313688278198242,"[31, 48, 26, 55, 32, 51, 39, 15, 10, 91]","[31, 26, 51, 32, 15, 91, 55, 48, 39, 10]",
kroB100.tsp,GRASP com VND,2,100,10,416.70000000000005,1000,1000,79,10327,18.946919202804565,82,1.6562390327453613,"[31, 48, 26, 15, 32, 39, 10, 51, 55, 91]","[31, 26, 51, 32, 15, 91, 55, 48, 39, 10]",
kroB100.tsp,GRASP com VND,3,100,10,416.70000000000005,1000,1000,79,10327,23.368209838867188,4,0.16213631629943848,"[10, 91, 26, 32, 39, 48, 15, 55, 51, 31]","[10, 39, 48, 55, 91, 15, 32, 51, 26, 31]",
kroB100.tsp,GRASP com VND,4,100,10,416.70000000000005,1000,1000,79,10327,23.361235857009888,4,0.15125751495361328,"[51, 32, 55, 15, 48, 26, 31, 39, 91, 10]","[51, 32, 15, 91, 55, 48, 39, 10, 31, 26]",
kroB100.tsp,GRASP com VND,5,100,10,416.70000000000005,1000,1000,79,10327,29.321319341659546,21,0.5045371055603027,"[51, 10, 39, 31, 91, 15, 48, 32, 55, 26]","[51, 32, 15, 91, 55, 48, 39, 10, 31, 26]",
