instancia,abordagem,semente,n_vertices,p,r,iteracao,tempo_acumulado,melhor_cobertura,melhor_distancia
att532.tsp,GRASP com VND,3,532,20,279.0,49,112.08967685699463,532,7164
att532.tsp,GRASP com VND,3,532,20,279.0,50,118.24173593521118,532,7164
att532.tsp,GRASP com VND,3,532,20,279.0,51,119.54136824607849,532,7164
att532.tsp,GRASP com VND,3,532,20,279.0,52,124.15300869941711,532,7164
att532.tsp,GRASP com VND,3,532,20,279.0,53,124.921639919281,532,7164
att532.tsp,GRASP com VND,3,532,20,279.0,54,125.9485092163086,532,7164
att532.tsp,GRASP com VND,3,532,20,279.0,55,127.8963737487793,532,7164
att532.tsp,GRASP com VND,3,532,20,279.0,56,130.36359691619873,532,7164
att532.tsp,GRASP com VND,3,532,20,279.0,57,139.07602763175964,532,7164
att532.tsp,GRASP com VND,3,532,20,279.0,58,140.3628568649292,532,7164
att532.tsp,GRASP com VND,3,532,20,279.0,59,141.23848462104797,532,7164
att532.tsp,GRASP com VND,3,532,20,279.0,60,143.6406548023224,532,7164
att532.tsp,GRASP com VND,3,532,20,279.0,61,144.8826048374176,532,7164
att532.tsp,GRASP com VND,3,532,20,279.0,62,146.00416111946106,532,7164
att532.tsp,GRASP com VND,3,532,20,279.0,63,147.32112836837769,532,7164
att532.tsp,GRASP com VND,3,532,20,279.0,64,148.1511812210083,532,7164
att532.tsp,GRASP com VND,3,532,20,279.0,65,149.50126314163208,532,7164
att532.tsp,GRASP com VND,3,532,20,279.0,66,151.81316208839417,532,7164
att532.tsp,GRASP com VND,3,532,20,279.0,67,153.56956911087036,532,7164
att532.tsp,GRASP com VND,3,532,20,279.0,68,154.94754791259766,532,7164
att532.tsp,GRASP com VND,3,532,20,279.0,69,156.00230383872986,532,7164
att532.tsp,GRASP com VND,3,532,20,279.0,70,157.04337882995605,532,7164
att532.tsp,GRASP com VND,3,532,20,279.0,71,158.45867681503296,532,7164
att532.tsp,GRASP com VND,3,532,20,279.0,72,160.0984387397766,532,7164
att532.tsp,GRASP com VND,3,532,20,279.0,73,161.45186138153076,532,7164
att532.tsp,GRASP com VND,3,532,20,279.0,74,166.38545656204224,532,7164
att532.tsp,GRASP com VND,3,532,20,279.0,75,168.47641110420227,532,7164
att532.tsp,GRASP com VND,3,532,20,279.0,76,170.66792249679565,532,7164
att532.tsp,GRASP com VND,3,532,20,279.0,77,171.6004078388214,532,7164
att532.tsp,GRASP com VND,3,532,20,279.0,78,180.0504903793335,532,7164
att532.tsp,GRASP com VND,3,532,20,279.0,79,181.83885717391968,532,7164
att532.tsp,GRASP com VND,3,532,20,279.0,80,183.19051456451416,532,7164
att532.tsp,GRASP com VND,3,532,20,279.0,81,183.98570370674133,532,7164
att532.tsp,GRASP com VND,3,532,20,279.0,82,185.64600205421448,532,7164
att532.tsp,GRASP com VND,3,532,20,279.0,83,187.7544128894806,532,7164
att532.tsp,GRASP com VND,3,532,20,279.0,84,190.3812770843506,532,7164
att532.tsp,GRASP com VND,3,532,20,279.0,85,191.1329641342163,532,7164
att532.tsp,GRASP com VND,3,532,20,279.0,86,192.27107334136963,532,7164
att532.tsp,GRASP com VND,3,532,20,279.0,87,194.9515941143036,532,7164
att532.tsp,GRASP com VND,3,532,20,279.0,88,195.87364840507507,532,7164
att532.tsp,GRASP com VND,3,532,20,279.0,89,197.8981659412384,532,7164
att532.tsp,GRASP com VND,3,532,20,279.0,90,206.5274064540863,532,7164
att532.tsp,GRASP com VND,3,532,20,279.0,91,208.00043058395386,532,7164
att532.tsp,GRASP com VND,3,532,20,279.0,92,209.08908438682556,532,7164
att532.tsp,GRASP com VND,3,532,20,279.0,93,218.64335823059082,532,7164
att532.tsp,GRASP com VND,3,532,20,279.0,94,227.85079288482666,532,7164
att532.tsp,GRASP com VND,3,532,20,279.0,95,230.65491461753845,532,7164
att532.tsp,GRASP com VND,3,532,20,279.0,96,231.59086751937866,532,7164
att532.tsp,GRASP com VND,3,532,20,279.0,97,235.72283792495728,532,7164
att532.tsp,GRASP com VND,3,532,20,279.0,98,237.34758019447327,532,7164
att532.tsp,GRASP com VND,3,532,20,279.0,99,239.79840850830078,532,7164
att532.tsp,GRASP com VND,3,532,20,279.0,100,247.03235292434692,532,7164
att532.tsp,GRASP com VND,4,532,20,279.0,1,1.578399419784546,532,7650
att532.tsp,GRASP com VND,4,532,20,279.0,2,2.6657891273498535,532,7564
att532.tsp,GRASP com VND,4,532,20,279.0,3,13.269269466400146,532,7564
att532.tsp,GRASP com VND,4,532,20,279.0,4,14.854593753814697,532,7564
att532.tsp,GRASP com VND,4,532,20,279.0,5,16.108543634414673,532,7564
att532.tsp,GRASP com VND,4,532,20,279.0,6,24.10184407234192,532,7564
att532.tsp,GRASP com VND,4,532,20,279.0,7,31.60525608062744,532,7564
att532.tsp,GRASP com VND,4,532,20,279.0,8,33.0138726234436,532,7564
att532.tsp,GRASP com VND,4,532,20,279.0,9,37.87423253059387,532,7564
att532.tsp,GRASP com VND,4,532,20,279.0,10,40.365535497665405,532,7564
att532.tsp,GRASP com VND,4,532,20,279.0,11,44.498969316482544,532,7564
att532.tsp,GRASP com VND,4,532,20,279.0,12,53.53375506401062,532,7257
att532.tsp,GRASP com VND,4,532,20,279.0,13,54.37982439994812,532,7257
att532.tsp,GRASP com VND,4,532,20,279.0,14,56.008440256118774,532,7257
att532.tsp,GRASP com VND,4,532,20,279.0,15,56.76132011413574,532,7257
att532.tsp,GRASP com VND,4,532,20,279.0,16,57.851908683776855,532,7257
att532.tsp,GRASP com VND,4,532,20,279.0,17,67.58317518234253,532,7257
att532.tsp,GRASP com VND,4,532,20,279.0,18,69.12965798377991,532,7257
att532.tsp,GRASP com VND,4,532,20,279.0,19,71.74223756790161,532,7257
att532.tsp,GRASP com VND,4,532,20,279.0,20,72.69817924499512,532,7257
att532.tsp,GRASP com VND,4,532,20,279.0,21,73.62738108634949,532,7257
att532.tsp,GRASP com VND,4,532,20,279.0,22,75.54173970222473,532,7257
att532.tsp,GRASP com VND,4,532,20,279.0,23,76.78577423095703,532,7257
att532.tsp,GRASP com VND,4,532,20,279.0,24,78.28960943222046,532,7257
att532.tsp,GRASP com VND,4,532,20,279.0,25,79.42355370521545,532,7257
att532.tsp,GRASP com VND,4,532,20,279.0,26,80.95635938644409,532,7257
att532.tsp,GRASP com VND,4,532,20,279.0,27,81.48135089874268,532,7257
att532.tsp,GRASP com VND,4,532,20,279.0,28,88.56783628463745,532,7257
att532.tsp,GRASP com VND,4,532,20,279.0,29,90.77818989753723,532,7257
att532.tsp,GRASP com VND,4,532,20,279.0,30,92.147789478302,532,7257
att532.tsp,GRASP com VND,4,532,20,279.0,31,92.99888920783997,532,7257
att532.tsp,GRASP com VND,4,532,20,279.0,32,95.04015827178955,532,7257
att532.tsp,GRASP com VND,4,532,20,279.0,33,96.371906042099,532,7257
att532.tsp,GRASP com VND,4,532,20,279.0,34,99.66238284111023,532,7257
att532.tsp,GRASP com VND,4,532,20,279.0,35,100.52713775634766,532,7257
att532.tsp,GRASP com VND,4,532,20,279.0,36,102.29161047935486,532,7257
att532.tsp,GRASP com VND,4,532,20,279.0,37,103.82676911354065,532,7257
att532.tsp,GRASP com VND,4,532,20,279.0,38,104.90031313896179,532,7257
att532.tsp,GRASP com VND,4,532,20,279.0,39,105.95346879959106,532,7257
att532.tsp,GRASP com VND,4,532,20,279.0,40,107.44819760322571,532,7257
att532.tsp,GRASP com VND,4,532,20,279.0,41,108.51760339736938,532,7257
att532.tsp,GRASP com VND,4,532,20,279.0,42,110.53480768203735,532,7257
att532.tsp,GRASP com VND,4,532,20,279.0,43,113.08362126350403,532,7257
att532.tsp,GRASP com VND,4,532,20,279.0,44,114.92143821716309,532,7257
att532.tsp,GRASP com VND,4,532,20,279.0,45,115.87578988075256,532,7257
att532.tsp,GRASP com VND,4,532,20,279.0,46,116.97433090209961,532,7257
att532.tsp,GRASP com VND,4,532,20,279.0,47,118.219491481781,532,7257
att532.tsp,GRASP com VND,4,532,20,279.0,48,119.37955474853516,532,7257
att532.tsp,GRASP com VND,4,532,20,279.0,49,121.01764822006226,532,7257
att532.tsp,GRASP com VND,4,532,20,279.0,50,121.72105002403259,532,7257
att532.tsp,GRASP com VND,4,532,20,279.0,51,122.61995363235474,532,7257
att532.tsp,GRASP com VND,4,532,20,279.0,52,125.603355884552,532,7257
att532.tsp,GRASP com VND,4,532,20,279.0,53,127.31953263282776,532,7257
att532.tsp,GRASP com VND,4,532,20,279.0,54,137.32915806770325,532,7257
att532.tsp,GRASP com VND,4,532,20,279.0,55,140.16140460968018,532,7257
att532.tsp,GRASP com VND,4,532,20,279.0,56,143.80991435050964,532,7257
att532.tsp,GRASP com VND,4,532,20,279.0,57,147.02932453155518,532,7257
att532.tsp,GRASP com VND,4,532,20,279.0,58,149.23294234275818,532,7257
att532.tsp,GRASP com VND,4,532,20,279.0,59,151.8445417881012,532,7257
att532.tsp,GRASP com VND,4,532,20,279.0,60,154.6157681941986,532,7257
att532.tsp,GRASP com VND,4,532,20,279.0,61,156.03682374954224,532,7257
att532.tsp,GRASP com VND,4,532,20,279.0,62,165.0220000743866,532,7257
att532.tsp,GRASP com VND,4,532,20,279.0,63,166.08440971374512,532,7257
att532.tsp,GRASP com VND,4,532,20,279.0,64,176.11240220069885,532,7257
att532.tsp,GRASP com VND,4,532,20,279.0,65,181.50913286209106,532,7257
att532.tsp,GRASP com VND,4,532,20,279.0,66,182.41440391540527,532,7257
att532.tsp,GRASP com VND,4,532,20,279.0,67,184.05741381645203,532,7257
att532.tsp,GRASP com VND,4,532,20,279.0,68,185.04258489608765,532,7257
att532.tsp,GRASP com VND,4,532,20,279.0,69,189.03736019134521,532,7257
att532.tsp,GRASP com VND,4,532,20,279.0,70,189.96694564819336,532,7257
att532.tsp,GRASP com VND,4,532,20,279.0,71,191.27606320381165,532,7257
att532.tsp,GRASP com VND,4,532,20,279.0,72,193.2003562450409,532,7257
att532.tsp,GRASP com VND,4,532,20,279.0,73,202.47406268119812,532,7257
att532.tsp,GRASP com VND,4,532,20,279.0,74,206.06121850013733,532,7257
att532.tsp,GRASP com VND,4,532,20,279.0,75,212.824143409729,532,7257
att532.tsp,GRASP com VND,4,532,20,279.0,76,214.11060762405396,532,7257
att532.tsp,GRASP com VND,4,532,20,279.0,77,216.19460916519165,532,7257
att532.tsp,GRASP com VND,4,532,20,279.0,78,219.0529465675354,532,7257
att532.tsp,GRASP com VND,4,532,20,279.0,79,219.92417311668396,532,7257
att532.tsp,GRASP com VND,4,532,20,279.0,80,221.03858137130737,532,7257
att532.tsp,GRASP com VND,4,532,20,279.0,81,224.28472590446472,532,7257
att532.tsp,GRASP com VND,4,532,20,279.0,82,225.66375637054443,532,7257
att532.tsp,GRASP com VND,4,532,20,279.0,83,226.9059534072876,532,7257
att532.tsp,GRASP com VND,4,532,20,279.0,84,231.735910654068,532,7257
att532.tsp,GRASP com VND,4,532,20,279.0,85,232.57369303703308,532,7257
att532.tsp,GRASP com VND,4,532,20,279.0,86,233.47655868530273,532,7257
att532.tsp,GRASP com VND,4,532,20,279.0,87,234.80438876152039,532,7257
att532.tsp,GRASP com VND,4,532,20,279.0,88,235.4395809173584,532,7257
att532.tsp,GRASP com VND,4,532,20,279.0,89,237.46039295196533,532,7257
att532.tsp,GRASP com VND,4,532,20,279.0,90,240.57742834091187,532,7257
att532.tsp,GRASP com VND,4,532,20,279.0,91,246.22842168807983,532,7257
att532.tsp,GRASP com VND,4,532,20,279.0,92,252.28367018699646,532,7257
att532.tsp,GRASP com VND,4,532,20,279.0,93,253.6098554134369,532,7257
att532.tsp,GRASP com VND,4,532,20,279.0,94,255.29535961151123,532,7257
att532.tsp,GRASP com VND,4,532,20,279.0,95,256.00855565071106,532,7257
att532.tsp,GRASP com VND,4,532,20,279.0,96,258.26315236091614,532,7257
att532.tsp,GRASP com VND,4,532,20,279.0,97,263.1031541824341,532,7257
att532.tsp,GRASP com VND,4,532,20,279.0,98,272.70655488967896,532,7257
att532.tsp,GRASP com VND,4,532,20,279.0,99,284.6277313232422,532,7240
att532.tsp,GRASP com VND,4,532,20,279.0,100,287.5566713809967,532,7240
att532.tsp,GRASP com VND,5,532,20,279.0,1,1.0880153179168701,532,7996
att532.tsp,GRASP com VND,5,532,20,279.0,2,1.6384167671203613,532,7781
att532.tsp,GRASP com VND,5,532,20,279.0,3,2.5612244606018066,532,7409
att532.tsp,GRASP com VND,5,532,20,279.0,4,4.550033807754517,532,7409
att532.tsp,GRASP com VND,5,532,20,279.0,5,5.736018180847168,532,7409
att532.tsp,GRASP com VND,5,532,20,279.0,6,7.341353893280029,532,7387
att532.tsp,GRASP com VND,5,532,20,279.0,7,9.428330421447754,532,7387
att532.tsp,GRASP com VND,5,532,20,279.0,8,11.688398838043213,532,7387
att532.tsp,GRASP com VND,5,532,20,279.0,9,13.92776870727539,532,7387
att532.tsp,GRASP com VND,5,532,20,279.0,10,16.209028720855713,532,7125
att532.tsp,GRASP com VND,5,532,20,279.0,11,19.872527360916138,532,7125
att532.tsp,GRASP com VND,5,532,20,279.0,12,22.258692502975464,532,7125
att532.tsp,GRASP com VND,5,532,20,279.0,13,25.174594402313232,532,7125
att532.tsp,GRASP com VND,5,532,20,279.0,14,26.60132098197937,532,7125
att532.tsp,GRASP com VND,5,532,20,279.0,15,28.13352680206299,532,7125
att532.tsp,GRASP com VND,5,532,20,279.0,16,30.496023178100586,532,7125
att532.tsp,GRASP com VND,5,532,20,279.0,17,32.83948016166687,532,7125
att532.tsp,GRASP com VND,5,532,20,279.0,18,35.58961081504822,532,7125
att532.tsp,GRASP com VND,5,532,20,279.0,19,36.311758518218994,532,7125
att532.tsp,GRASP com VND,5,532,20,279.0,20,41.57735896110535,532,7125
att532.tsp,GRASP com VND,5,532,20,279.0,21,44.173728466033936,532,7125
att532.tsp,GRASP com VND,5,532,20,279.0,22,45.23219609260559,532,7125
att532.tsp,GRASP com VND,5,532,20,279.0,23,46.63303470611572,532,7125
att532.tsp,GRASP com VND,5,532,20,279.0,24,48.96375918388367,532,7125
att532.tsp,GRASP com VND,5,532,20,279.0,25,49.54768919944763,532,7125
att532.tsp,GRASP com VND,5,532,20,279.0,26,51.08423471450806,532,7125
att532.tsp,GRASP com VND,5,532,20,279.0,27,51.85805320739746,532,7125
att532.tsp,GRASP com VND,5,532,20,279.0,28,52.39537525177002,532,7125
att532.tsp,GRASP com VND,5,532,20,279.0,29,53.2105450630188,532,7125
att532.tsp,GRASP com VND,5,532,20,279.0,30,54.119731187820435,532,7125
att532.tsp,GRASP com VND,5,532,20,279.0,31,54.859715700149536,532,7125
att532.tsp,GRASP com VND,5,532,20,279.0,32,55.70629048347473,532,7125
att532.tsp,GRASP com VND,5,532,20,279.0,33,57.15642285346985,532,7125
att532.tsp,GRASP com VND,5,532,20,279.0,34,58.10125946998596,532,7125
att532.tsp,GRASP com VND,5,532,20,279.0,35,60.77551603317261,532,7125
att532.tsp,GRASP com VND,5,532,20,279.0,36,63.254342555999756,532,7125
att532.tsp,GRASP com VND,5,532,20,279.0,37,63.9984667301178,532,7125
att532.tsp,GRASP com VND,5,532,20,279.0,38,64.93270754814148,532,7125
att532.tsp,GRASP com VND,5,532,20,279.0,39,67.45639085769653,532,7125
att532.tsp,GRASP com VND,5,532,20,279.0,40,68.21869611740112,532,7125
att532.tsp,GRASP com VND,5,532,20,279.0,41,69.21515321731567,532,7125
att532.tsp,GRASP com VND,5,532,20,279.0,42,70.44402432441711,532,7125
att532.tsp,GRASP com VND,5,532,20,279.0,43,71.6787474155426,532,7125
att532.tsp,GRASP com VND,5,532,20,279.0,44,74.91132640838623,532,7125
att532.tsp,GRASP com VND,5,532,20,279.0,45,76.90087485313416,532,7125
att532.tsp,GRASP com VND,5,532,20,279.0,46,78.98658347129822,532,7125
att532.tsp,GRASP com VND,5,532,20,279.0,47,79.50091028213501,532,7125
att532.tsp,GRASP com VND,5,532,20,279.0,48,80.37062382698059,532,7125
att532.tsp,GRASP com VND,5,532,20,279.0,49,81.82307648658752,532,7125
att532.tsp,GRASP com VND,5,532,20,279.0,50,82.66573143005371,532,7125
att532.tsp,GRASP com VND,5,532,20,279.0,51,90.43386626243591,532,7125
att532.tsp,GRASP com VND,5,532,20,279.0,52,92.21650433540344,532,7125
att532.tsp,GRASP com VND,5,532,20,279.0,53,96.3002417087555,532,7125
att532.tsp,GRASP com VND,5,532,20,279.0,54,99.17944312095642,532,7125
att532.tsp,GRASP com VND,5,532,20,279.0,55,105.26117277145386,532,7125
att532.tsp,GRASP com VND,5,532,20,279.0,56,108.1597547531128,532,7125
att532.tsp,GRASP com VND,5,532,20,279.0,57,109.09905433654785,532,7125
att532.tsp,GRASP com VND,5,532,20,279.0,58,111.85046005249023,532,7125
att532.tsp,GRASP com VND,5,532,20,279.0,59,112.77406764030457,532,7125
att532.tsp,GRASP com VND,5,532,20,279.0,60,114.01311898231506,532,7125
att532.tsp,GRASP com VND,5,532,20,279.0,61,121.89099478721619,532,7125
att532.tsp,GRASP com VND,5,532,20,279.0,62,122.77812695503235,532,7125
att532.tsp,GRASP com VND,5,532,20,279.0,63,124.00787425041199,532,7125
att532.tsp,GRASP com VND,5,532,20,279.0,64,125.93457579612732,532,7125
att532.tsp,GRASP com VND,5,532,20,279.0,65,126.75572061538696,532,7125
att532.tsp,GRASP com VND,5,532,20,279.0,66,127.60530972480774,532,7125
att532.tsp,GRASP com VND,5,532,20,279.0,67,130.1140148639679,532,7125
att532.tsp,GRASP com VND,5,532,20,279.0,68,131.64772987365723,532,7125
att532.tsp,GRASP com VND,5,532,20,279.0,69,133.28926301002502,532,7125
att532.tsp,GRASP com VND,5,532,20,279.0,70,133.9718930721283,532,7125
att532.tsp,GRASP com VND,5,532,20,279.0,71,134.64144015312195,532,7125
att532.tsp,GRASP com VND,5,532,20,279.0,72,136.4477140903473,532,7125
att532.tsp,GRASP com VND,5,532,20,279.0,73,138.9468514919281,532,7125
att532.tsp,GRASP com VND,5,532,20,279.0,74,145.5978729724884,532,7125
att532.tsp,GRASP com VND,5,532,20,279.0,75,150.22540163993835,532,7125
att532.tsp,GRASP com VND,5,532,20,279.0,76,153.23475241661072,532,7125
att532.tsp,GRASP com VND,5,532,20,279.0,77,154.44288516044617,532,7125
att532.tsp,GRASP com VND,5,532,20,279.0,78,161.78716015815735,532,7125
att532.tsp,GRASP com VND,5,532,20,279.0,79,164.91793417930603,532,7125
att532.tsp,GRASP com VND,5,532,20,279.0,80,166.2504599094391,532,7125
att532.tsp,GRASP com VND,5,532,20,279.0,81,167.6413130760193,532,7125
att532.tsp,GRASP com VND,5,532,20,279.0,82,168.45680809020996,532,7125
att532.tsp,GRASP com VND,5,532,20,279.0,83,169.6126525402069,532,7125
att532.tsp,GRASP com VND,5,532,20,279.0,84,170.2560887336731,532,7125
att532.tsp,GRASP com VND,5,532,20,279.0,85,170.90947818756104,532,7125
att532.tsp,GRASP com VND,5,532,20,279.0,86,173.71766114234924,532,7125
att532.tsp,GRASP com VND,5,532,20,279.0,87,176.11217093467712,532,7125
att532.tsp,GRASP com VND,5,532,20,279.0,88,178.6132526397705,532,7125
att532.tsp,GRASP com VND,5,532,20,279.0,89,179.76448440551758,532,7125
att532.tsp,GRASP com VND,5,532,20,279.0,90,185.14747071266174,532,7125
att532.tsp,GRASP com VND,5,532,20,279.0,91,188.17910981178284,532,7125
att532.tsp,GRASP com VND,5,532,20,279.0,92,189.61885476112366,532,7125
att532.tsp,GRASP com VND,5,532,20,279.0,93,190.46188139915466,532,7125
att532.tsp,GRASP com VND,5,532,20,279.0,94,193.01326966285706,532,7125
att532.tsp,GRASP com VND,5,532,20,279.0,95,193.60588383674622,532,7125
att532.tsp,GRASP com VND,5,532,20,279.0,96,197.10759711265564,532,7125
att532.tsp,GRASP com VND,5,532,20,279.0,97,198.80695462226868,532,7125
att532.tsp,GRASP com VND,5,532,20,279.0,98,199.56010699272156,532,7125
att532.tsp,GRASP com VND,5,532,20,279.0,99,202.50292897224426,532,7125
att532.tsp,GRASP com VND,5,532,20,279.0,100,203.71520256996155,532,7125
att532.tsp,GRASP com VND,6,532,20,279.0,1,1.9409170150756836,531,7942
att532.tsp,GRASP com VND,6,532,20,279.0,2,3.2842764854431152,532,7525
att532.tsp,GRASP com VND,6,532,20,279.0,3,4.295173168182373,532,7525
att532.tsp,GRASP com VND,6,532,20,279.0,4,6.669856786727905,532,7525
att532.tsp,GRASP com VND,6,532,20,279.0,5,8.09108304977417,532,7525
att532.tsp,GRASP com VND,6,532,20,279.0,6,9.176339149475098,532,7525
att532.tsp,GRASP com VND,6,532,20,279.0,7,12.404834985733032,532,7525
att532.tsp,GRASP com VND,6,532,20,279.0,8,14.476121664047241,532,7525
att532.tsp,GRASP com VND,6,532,20,279.0,9,15.878988265991211,532,7525
att532.tsp,GRASP com VND,6,532,20,279.0,10,18.680997371673584,532,7525
att532.tsp,GRASP com VND,6,532,20,279.0,11,20.122474193572998,532,7525
att532.tsp,GRASP com VND,6,532,20,279.0,12,21.480213403701782,532,7424
att532.tsp,GRASP com VND,6,532,20,279.0,13,23.261900186538696,532,7424
att532.tsp,GRASP com VND,6,532,20,279.0,14,24.122085571289062,532,7424
att532.tsp,GRASP com VND,6,532,20,279.0,15,26.54410696029663,532,7424
att532.tsp,GRASP com VND,6,532,20,279.0,16,30.218257665634155,532,7424
att532.tsp,GRASP com VND,6,532,20,279.0,17,32.655585527420044,532,7424
att532.tsp,GRASP com VND,6,532,20,279.0,18,34.29640984535217,532,7424
att532.tsp,GRASP com VND,6,532,20,279.0,19,35.28538680076599,532,7383
att532.tsp,GRASP com VND,6,532,20,279.0,20,38.57344937324524,532,7383
att532.tsp,GRASP com VND,6,532,20,279.0,21,49.09678363800049,532,7383
att532.tsp,GRASP com VND,6,532,20,279.0,22,49.893319845199585,532,7383
att532.tsp,GRASP com VND,6,532,20,279.0,23,51.943636655807495,532,7383
att532.tsp,GRASP com VND,6,532,20,279.0,24,53.085411071777344,532,7383
att532.tsp,GRASP com VND,6,532,20,279.0,25,60.48989939689636,532,7383
att532.tsp,GRASP com VND,6,532,20,279.0,26,67.14296460151672,532,7383
att532.tsp,GRASP com VND,6,532,20,279.0,27,71.68374824523926,532,7383
att532.tsp,GRASP com VND,6,532,20,279.0,28,73.34549856185913,532,7383
att532.tsp,GRASP com VND,6,532,20,279.0,29,74.23879814147949,532,7383
att532.tsp,GRASP com VND,6,532,20,279.0,30,82.82764005661011,532,7383
att532.tsp,GRASP com VND,6,532,20,279.0,31,84.11460208892822,532,7383
att532.tsp,GRASP com VND,6,532,20,279.0,32,84.80000042915344,532,7383
att532.tsp,GRASP com VND,6,532,20,279.0,33,91.06620144844055,532,7383
att532.tsp,GRASP com VND,6,532,20,279.0,34,92.16248202323914,532,7383
att532.tsp,GRASP com VND,6,532,20,279.0,35,93.84754085540771,532,7383
att532.tsp,GRASP com VND,6,532,20,279.0,36,94.45376682281494,532,7383
att532.tsp,GRASP com VND,6,532,20,279.0,37,98.34647059440613,532,7383
att532.tsp,GRASP com VND,6,532,20,279.0,38,102.23826956748962,532,7383
att532.tsp,GRASP com VND,6,532,20,279.0,39,103.40164852142334,532,7383
